task_id,sigma_over_m_cm2_g,scale_radius_over_rs,assembly_time_myr,phase,target_time_myr,sample_time_myr,sample_index,position,radius_pc,feed_radius_pc,baryon_mass_fraction,density_msun_pc3,radial_velocity_km_s,velocity_dispersion_km_s,dynamical_time_myr,collision_time_myr,conduction_radius_time_myr,conduction_gradient_time_myr,inflow_time_myr,thermal_length_pc,knudsen_number
7,10.0,0.01,0.5,assembly_end,0.5,0.5,25,hernquist_radius,0.2944252517842078,2.2887589475628984,1.0,2922.343531074172,-0.4995929618062411,9.049343685299077,0.020600485088992773,0.007845041050873351,0.04303119860703361,0.04303119860703361,0.5762425475734753,0.2944252517842078,0.22755761524284868
7,10.0,0.01,0.5,assembly_end,0.5,0.5,25,inward_flux_median,2.2887589475628984,2.2887589475628984,1.0,40.840801574581214,-3.456120667119047,5.784645752385294,0.24408172275336593,0.8781577630080108,0.45914986925994716,0.21989095922273733,0.6475267827077361,1.5838954437823998,3.0112734372787067
7,10.0,0.01,0.5,final,2.0,2.0,100,hernquist_radius,0.2944252517842078,12.194459484776724,1.0,686.6524775963543,-1.942783243429646,10.807368048428607,0.018870634745199358,0.02795674706392521,0.009148800930963687,0.009148800930963687,0.1481826251253806,0.2944252517842078,0.39308425872682057
7,10.0,0.01,0.5,final,2.0,2.0,100,inward_flux_median,12.194459484776724,12.194459484776724,1.0,4.5334513860761865,-0.9997307632049747,4.822588089553336,1.768422421529794,9.489305710006864,20.02830613117209,5.5049086027151795,11.926858781049132,6.393158933076341,10.841251996174414
8,10.0,0.01,1.0,mid_assembly,0.5,0.5,25,hernquist_radius,0.2944252517842078,1.4081942126045655,0.5,1778.255926582764,-0.9985153011026814,6.582028412101282,0.02883705752036086,0.017725135056973138,0.03908200141608772,0.03908200141608772,0.28831478169947616,0.2944252517842078,0.4010672544807941
8,10.0,0.01,1.0,mid_assembly,0.5,0.5,25,inward_flux_median,1.4081942126045655,1.4081942126045655,0.5,71.67959285122882,-3.0527479123041394,4.605000199604921,0.17876374191001923,0.6285189658354877,0.34911931563996185,0.2901196208080185,0.45104325258923234,1.2837018494816264,2.8552666440157206
8,10.0,0.01,1.0,assembly_end,1.0,1.0,50,hernquist_radius,0.2944252517842078,3.3393547282353855,1.0,3406.9733471796603,-0.48916861600974804,9.236820319301653,0.020126677290214515,0.006592533400846663,0.048796100944033714,0.048796100944033714,0.5885224677931287,0.2944252517842078,0.20647488196638952
8,10.0,0.01,1.0,assembly_end,1.0,1.0,50,inward_flux_median,3.3393547282353855,3.3393547282353855,1.0,29.513780328661394,-1.5998221875557423,6.085805255820149,0.39215809079870717,1.1550497195177614,0.8194190269908164,0.8076706577626491,2.040973743269676,3.3153294068036328,3.3670038958763895
8,10.0,0.01,1.0,final,2.0,2.0,100,hernquist_radius,0.2944252517842078,10.371702597188497,1.0,953.6706602259304,-1.5757198719109147,10.668790984365032,0.01888719292183638,0.02039059702605791,0.012494279013772869,0.012494279013772869,0.18270171379629738,0.2944252517842078,0.33787781141959905
8,10.0,0.01,1.0,final,2.0,2.0,100,inward_flux_median,10.371702597188497,10.371702597188497,1.0,6.077075075076141,-0.8427229939244814,4.998501230978633,1.4896090268639282,6.829818544554488,13.070826086907406,4.320032895321055,12.034049383048098,5.962687706299473,9.034143525036718
9,10.0,0.02,0.0,mid_assembly,0.02,0.02,1,hernquist_radius,0.593830575603711,0.4295735720462841,1.0,179.560034303294,-2.973087924552862,2.2672811874760095,0.06045795922115328,0.5095989285337157,0.4935348281925688,0.4935348281925688,0.19529961190396353,0.593830575603711,3.664070874726131
