halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
1000000.0,30.0,8.0,100.0,1820.848112096927,1000000.0,536.0747120322217,0.856793456408742,0.5890343017734618,0.6874869285795023,True,True,False
1000000.0,30.0,8.0,100.0,1820.848112096927,10000000.0,536.0747120322217,1.0709918205109275,0.8040318021127967,0.7507357075138307,False,True,True
1000000.0,30.0,6.0,100.0,1820.848112096927,100000.0,827.6325400220003,0.41676784909738507,0.2422713715593189,0.5813101276502449,True,True,False
1000000.0,30.0,6.0,100.0,1820.848112096927,1000000.0,827.6325400220003,0.5556904654631801,0.38152969878627,0.6865867285814535,True,True,False
1000000.0,30.0,6.0,100.0,1820.848112096927,10000000.0,827.6325400220003,0.6946130818289751,0.520788026013221,0.7497526891401787,True,True,False
1000000.0,30.0,4.0,100.0,1820.848112096927,100000.0,1435.0212728463393,0.24061172633951802,0.1397273158331246,0.5807169831613307,True,True,False
1000000.0,30.0,4.0,100.0,1820.848112096927,1000000.0,1435.0212728463393,0.3208156351193574,0.22004300540715488,0.6858861642615681,True,True,False
1000000.0,30.0,4.0,100.0,1820.848112096927,10000000.0,1435.0212728463393,0.4010195438991967,0.30035869498118517,0.7489876729217108,True,True,False
10000000.0,10.0,8.0,1000.0,2772.217633985424,100000.0,163.70434261312272,1.3910887459497274,1.0963148744878697,0.7880984428059555,False,False,False
10000000.0,10.0,8.0,1000.0,2772.217633985424,1000000.0,163.70434261312272,2.086633118924591,1.8003568152348801,0.8628046775001578,False,False,False
10000000.0,10.0,8.0,1000.0,2772.217633985424,10000000.0,163.70434261312272,2.782177491899455,2.50439875598189,0.9001577948472587,False,False,False
10000000.0,10.0,6.0,1000.0,2772.217633985424,100000.0,455.26217060290134,0.5041078422476662,0.3942157231894573,0.7820067258461347,True,True,False
10000000.0,10.0,6.0,1000.0,2772.217633985424,1000000.0,455.26217060290134,0.7561617633714994,0.6473769356166291,0.8561355082676605,True,True,False
10000000.0,10.0,6.0,1000.0,2772.217633985424,10000000.0,455.26217060290134,1.0082156844953325,0.9005381480438008,0.8931998994784234,False,True,True
10000000.0,10.0,4.0,1000.0,2772.217633985424,100000.0,1062.6509034272406,0.21651176495701543,0.16889037147213343,0.7800517052995416,True,True,False
10000000.0,10.0,4.0,1000.0,2772.217633985424,1000000.0,1062.6509034272406,0.32476764743552317,0.2773500007919215,0.8539951654112481,True,True,False
10000000.0,10.0,4.0,1000.0,2772.217633985424,10000000.0,1062.6509034272406,0.43302352991403087,0.38580963011170955,0.8909668954671013,True,True,False
10000000.0,15.0,11.0,1000.0,3905.555213968624,100000.0,143.2259067744149,1.5872474221983837,1.1332810846555281,0.7139914475878631,False,False,False
10000000.0,15.0,11.0,1000.0,3905.555213968624,1000000.0,143.2259067744149,2.3808711332975756,1.9379869208949596,0.8139822831195368,False,False,False
10000000.0,15.0,11.0,1000.0,3905.555213968624,10000000.0,143.2259067744149,3.1744948443967673,2.7426927571343915,0.8639777008853738,False,False,False
10000000.0,15.0,8.0,1000.0,3905.555213968624,100000.0,366.6829499150117,0.6252240474295043,0.44265819018228486,0.7079993036131512,True,True,False
10000000.0,15.0,8.0,1000.0,3905.555213968624,1000000.0,366.6829499150117,0.9378360711442565,0.7569752946693348,0.8071509701538213,True,True,False
10000000.0,15.0,8.0,1000.0,3905.555213968624,10000000.0,366.6829499150117,1.2504480948590087,1.0712923991563847,0.8567268034241564,False,False,False
10000000.0,15.0,6.0,1000.0,3905.555213968624,100000.0,658.2407779047903,0.34912936897901414,0.24658941899153836,0.7062981258570676,True,True,False
10000000.0,15.0,6.0,1000.0,3905.555213968624,1000000.0,658.2407779047903,0.5236940534685212,0.4216845011420507,0.8052115511893966,True,True,False
10000000.0,15.0,6.0,1000.0,3905.555213968624,10000000.0,658.2407779047903,0.6982587379580283,0.5967795832925631,0.8546682638555609,True,True,False
10000000.0,15.0,4.0,1000.0,3905.555213968624,100000.0,1265.6295107291294,0.1818429156256593,0.12824859850697592,0.7052713495365841,True,True,False
10000000.0,15.0,4.0,1000.0,3905.555213968624,1000000.0,1265.6295107291294,0.27276437343848897,0.21931373416081995,0.8040409801182387,True,True,False
10000000.0,15.0,4.0,1000.0,3905.555213968624,10000000.0,1265.6295107291294,0.3636858312513186,0.310378869814664,0.8534257954090663,True,True,False
10000000.0,20.0,11.0,1000.0,5313.523621536039,100000.0,233.39665493078812,0.979238410298939,0.6294249320689944,0.642769856093416,True,True,False
