task_id,design,axis,axis_value,model_label,cross_section_model,sigma0_over_m_cm2_g,velocity_scale_km_s,halo_mass_msun,halo_redshift,halo_concentration,black_hole_seed_msun,scale_radius_over_rs,assembly_time_myr,initial_dynamical_time_myr,assembly_over_dynamical_time,r_min_over_reference_influence,cells,final_black_hole_mass_msun,growth_factor,reaches_1e7,time_to_1e7_msun_myr,dark_fraction_of_growth,initial_inner_lmfp_effective_sigma_cm2_g,final_inner_lmfp_effective_sigma_cm2_g,initial_inner_smfp_effective_sigma_cm2_g,final_inner_smfp_effective_sigma_cm2_g,mass_budget_residual_code,steps
217,latin_hypercube,joint,5.0,vd_matched_transport,rutherford,30.0,30.0,1112520944.7188535,24.33170651727848,7.158655234882939,7529.685561510739,0.02869934156081333,0.7629191712183623,0.9107443484820597,0.837687516249672,0.20833333333333334,258,9817.605240615554,1.3038532831702698,False,nan,0.9961999831559738,2.818994356393322,0.0051358064337215835,1.8115556739962202,0.002222417290755046,1.6076029396572267e-13,2467824
218,latin_hypercube,joint,6.0,vd_matched_transport,rutherford,30.0,30.0,610321080.66264,24.024788870124688,9.189414448802559,16842.282649190827,0.0061855523457104294,0.6003863262157573,0.28378581021381716,2.11563194707797,0.20833333333333334,247,22701.72005028134,1.3479004314995287,False,nan,0.990654616598224,1.8165622299308983,0.0011854949266363773,1.1109507317644354,0.0004932541017265494,5.577760475716786e-13,3484705
219,latin_hypercube,joint,7.0,vd_matched_transport,rutherford,30.0,30.0,784383391.5651248,25.83955421998221,4.232263169406632,506.4357934848854,0.009382083724801586,1.737065722984784,0.7984398923090933,2.1755748174871106,0.20833333333333334,251,547.054988024403,1.0802060104401563,False,nan,0.9994662790568454,19.26894098754372,0.004075388545029789,17.029527123899136,0.0017513923494560115,1.9584334154387761e-13,3053089
220,latin_hypercube,joint,8.0,vd_matched_transport,rutherford,30.0,30.0,126280982.26141337,18.32503838763387,5.564818616033557,11603.124130739936,0.05648141794265815,0.7908913484252418,2.643698743283036,0.29916092006878425,0.20833333333333334,218,16851.30518383798,1.452307584919663,False,nan,0.9954740038500441,8.815993274963148,0.6450329329726997,6.661775568426527,0.3579609783192782,1.1102230246251565e-14,101213
221,latin_hypercube,joint,9.0,vd_matched_transport,rutherford,30.0,30.0,115308552.65046664,20.485726129285297,8.115140315586997,32729.05742804086,0.02289116630897121,1.3362000104325467,0.8617310602248515,1.5505998009215218,0.20833333333333334,216,62404.207308654135,1.906691246634829,False,nan,0.9913355048085124,3.4627849506331114,0.07108506453226965,2.2822626117578193,0.03415277180894861,1.0658141036401503e-14,311410
222,latin_hypercube,joint,10.0,vd_matched_transport,rutherford,30.0,30.0,2286887832.3124833,29.348556121200808,4.094957314804988,85823.71165173,0.016472245098852506,1.0380407214356973,0.9429440793324833,1.100850775976592,0.20833333333333334,271,5422618.753108922,63.18322347923781,False,nan,0.9841074667881556,0.04126793699829393,0.0010684145300342794,0.01931184733292137,0.0004434701836131533,3.721467578543525e-12,17559656
223,latin_hypercube,joint,11.0,vd_matched_transport,rutherford,30.0,30.0,659437543.7726965,24.83430414288211,7.376089219015792,43238.11171977849,0.04826468481077741,0.7864664338252743,1.2001805053429817,0.6552901253803666,0.20833333333333334,248,3519102.0392116783,81.38889279019853,False,nan,0.9871447480387427,0.500220779425178,0.011310476099442607,0.27198726897040076,0.005023335522228649,4.050093593832571e-13,3014882
224,latin_hypercube,joint,12.0,vd_matched_transport,rutherford,30.0,30.0,285828546.0824566,15.58275316678461,10.851781587971237,968.9574131258253,0.020135855710255595,1.1882620258415684,0.8378484383748476,1.4182302805820213,0.20833333333333334,233,1040.9536630495654,1.074302801081301,False,nan,0.9986439977384876,20.253221438657423,0.020417585199485215,18.117564201995723,0.009271712654098442,9.681144774731365e-14,622457
225,latin_hypercube,joint,13.0,vd_matched_transport,rutherford,30.0,30.0,139038378.77136952,20.04334442699453,11.708644023614351,4056.940715529643,0.021867841563900325,0.3873209729917774,0.5597055942612866,0.692008400421606,0.20833333333333334,219,4494.518816361613,1.107859131181522,False,nan,0.9946848312024823,13.535546142834935,0.03287011575935117,11.07122879188493,0.015226109549970685,6.838973831690964e-14,494916
226,latin_hypercube,joint,14.0,vd_matched_transport,rutherford,30.0,30.0,1685575835.6354733,19.69163121605412,11.958058418989342,14601.121207368024,0.016081511206882962,0.8352874155549519,0.4671677605708348,1.7879817188889697,0.20833333333333334,266,22218.43224982149,1.5216935695739322,False,nan,0.9935910146684555,1.2076551070425838,0.0005407940625858274,0.7087108356696081,0.0002211853115379373,1.6848744621711376e-12,10293066
227,latin_hypercube,joint,15.0,vd_matched_transport,rutherford,30.0,30.0,7783087575.6987295,15.009882555147295,6.26923464594924,3430.6473624694436,0.012632799433078205,0.4814340942588141,1.304757381299564,0.36898361424044696,0.20833333333333334,294,3690.415977491148,1.0757199990484356,False,nan,0.994090122415837,2.6961166186476127,0.0025389338626105543,1.7234455326221538,0.0010767340756805577,2.637889906509372e-13,6057677
228,latin_hypercube,joint,16.0,vd_matched_transport,rutherford,30.0,30.0,388320619.39336437,15.455510237326767,11.854709970124446,1337.2750484438643,0.025400876587149367,1.6738630577134983,0.8743778373604225,1.9143475351188761,0.20833333333333334,238,1473.4518885798113,1.1018315867737238,False,nan,0.9988147658206465,17.846748469121263,0.014801497792481482,15.491287574919163,0.006638530330534587,1.376676550535194e-13,796012
229,latin_hypercube,joint,17.0,vd_matched_transport,rutherford,30.0,30.0,163503331.4899607,25.308722366264114,6.8592726150509815,293.92652744025844,0.01354356357700714,0.8785650327721526,0.5796491604621876,1.5156841287782115,0.20833333333333334,222,304.0639392141007,1.0344896116118771,False,nan,0.9990866045545596,23.236006060495015,0.02370471974818099,21.53416311350691,0.010829525508811342,4.085620730620576e-14,686970
230,latin_hypercube,joint,18.0,vd_matched_transport,rutherford,30.0,30.0,2004930182.3865616,15.853802645575877,8.292516089361232,146.39342015688308,0.041343284827335354,1.2489798726193673,1.7835109882363613,0.7002927825269137,0.20833333333333334,269,153.26181587241086,1.046917379948957,False,nan,0.9996980864597036,23.73190057164838,0.036568037157269445,22.119987202747623,0.01701911032840106,7.016609515630989e-14,964349
231,latin_hypercube,joint,19.0,vd_matched_transport,rutherford,30.0,30.0,408473614.5078378,19.29668561214001,6.134604603060684,304.081340880897,0.014963468791500213,1.4882874946604037,1.0320483290088542,1.4420715123774357,0.20833333333333334,239,317.7511110049277,1.0449543207236278,False,nan,0.9994052887609077,23.896904686212864,0.016356028719085654,22.316066568708788,0.007363448309544341,8.837375276016246e-14,947602
232,latin_hypercube,joint,20.0,vd_matched_transport,rutherford,30.0,30.0,1162506790.8874602,27.392214220837616,4.323327639951704,3913.0609617437426,0.010360290593146646,1.1386198853022957,0.756475372150307,1.505164513242156,0.20833333333333334,259,4701.421603910698,1.2014690417231948,False,nan,0.9974821612965866,4.714563565930276,0.0019935240340819703,3.236796017528779,0.0008400848720973398,3.935962666901105e-12,5942084
233,latin_hypercube,joint,21.0,vd_matched_transport,rutherford,30.0,30.0,455430258.6423375,16.446523749659303,4.954890829877653,445.45692978508737,0.009107224000333734,1.23039641387365,1.2550741540844876,0.9803376237726458,0.20833333333333334,241,466.90914148153996,1.0481577684890935,False,nan,0.9990976716236588,23.69040914058268,0.01726960357064415,22.070772499699867,0.0077909460514876345,7.238654120556021e-14,767994
234,latin_hypercube,joint,22.0,vd_matched_transport,rutherford,30.0,30.0,260034864.72532034,21.40871415993874,8.436513853525078,1781.2052883700571,0.012071322915129582,1.6289804036334465,0.5395360661195624,3.0192243038530457,0.20833333333333334,231,2026.9397203120304,1.137959635279794,False,nan,0.9987307302134802,16.221657673587913,0.011351046684393283,13.782257981938418,0.005041994960202553,4.973799150320701e-14,854185
235,latin_hypercube,joint,23.0,vd_matched_transport,rutherford,30.0,30.0,166166440.9218692,17.878873841943573,9.522832028072857,54895.50486335944,0.0064475691900350565,0.9253910228726866,0.3642366327774715,2.5406313906872997,0.20833333333333334,223,71308.7076831332,1.298989923867681,False,nan,0.9748497006035066,1.754526498118991,0.011052525531314987,1.0690709815723767,0.004904763738495028,3.108624468950438e-14,510987
236,latin_hypercube,joint,24.0,vd_matched_transport,rutherford,30.0,30.0,1643570456.7093604,16.15437838845606,6.749358707853569,9184.125791299366,0.05301215035601854,0.2960975917338474,2.526478849307559,0.11719773225689181,0.20833333333333334,265,10343.762181382494,1.1262652991079145,False,nan,0.9891222001473603,2.637445430926873,0.07191717533347727,1.6815812506490668,0.03457316681812787,3.774758283725532e-14,883205
237,latin_hypercube,joint,25.0,vd_matched_transport,rutherford,30.0,30.0,122234018.2667716,28.67537452100666,8.931642660774033,28295.14547636729,0.034913036751583734,1.3877187029174964,0.6209276647185491,2.2349120223955787,0.20833333333333334,217,74021.42380789608,2.616046765680012,False,nan,0.9925604604781298,2.739451651323658,0.04209752313877465,1.7544528822464829,0.019718064062385573,2.1316282072803006e-14,644570
238,latin_hypercube,joint,26.0,vd_matched_transport,rutherford,30.0,30.0,233775740.1588977,25.026098232624705,11.35087585002423,1538.221683445229,0.04293480658702652,0.6895053301280789,0.6501857299093641,1.060474412786937,0.20833333333333334,229,1736.4861404602063,1.1288919920637934,False,nan,0.9983921045642702,15.444267280595458,0.017492765310175684,12.983032969339167,0.007895531371095058,1.1368683772161603e-13,1299552
239,latin_hypercube,joint,27.0,vd_matched_transport,rutherford,30.0,30.0,1492437771.645183,19.139706575553696,6.521935679819586,1248.860350338718,0.04744641886534283,1.7166039840834981,1.9943416743067772,0.8607371576288104,0.20833333333333334,263,1346.7878368058045,1.0784134802906717,False,nan,0.9986445256071139,12.43596632784826,0.0617856810018877,10.002811321855624,0.029475697218112253,1.092459456231154e-13,735239
240,latin_hypercube,joint,28.0,vd_matched_transport,rutherford,30.0,30.0,536870947.6626914,20.684579991140417,4.416168409487867,39782.06679282038,0.07068391480696036,1.1691385444099063,2.8934242896841376,0.40406743960027236,0.20833333333333334,244,75392.23877522223,1.8951312702744885,False,nan,0.9901697584227646,0.8488015813171603,0.3566873193840832,0.4822150335968237,0.18908102732251555,3.9968028886505635e-14,518453
241,latin_hypercube,joint,29.0,vd_matched_transport,rutherford,30.0,30.0,6007398042.836182,16.703238595564557,10.422279526948145,2055.749150298687,0.04385871888791213,0.8441247796190638,1.3060131884257558,0.6463371021823725,0.20833333333333334,289,2232.5595521287355,1.0860077708432274,False,nan,0.9971481603421463,4.7835712689076475,0.007593121519692089,3.290801354909764,0.003326744838309766,3.694822225952521e-13,3751651
242,latin_hypercube,joint,30.0,vd_matched_transport,rutherford,30.0,30.0,102181586.23653835,21.06035393475616,8.784217711398037,609.7499521608906,0.06459856746249386,0.41090354305567933,1.2650976515860657,0.3247998623193438,0.20833333333333334,214,637.2311450562906,1.0450696105805495,False,nan,0.9983083513034333,22.149751374211046,0.1902755680694523,20.26885659713804,0.09667805453480259,1.4210854715202004e-14,208750
243,latin_hypercube,joint,31.0,vd_matched_transport,rutherford,30.0,30.0,3062870475.7730317,23.056694617024583,9.936903218459074,631.8532976262148,0.07631026880743556,0.9808914759748725,0.9564417814752153,1.0255631811294839,0.20833333333333334,277,691.1200746251061,1.0937983187261162,False,nan,0.9992194935308333,12.242804825490872,0.020663939037548974,9.817642939516,0.009388069288388616,9.14823772291129e-14,2346427
244,latin_hypercube,joint,32.0,vd_matched_transport,rutherford,30.0,30.0,4520332463.4454975,29.755874941755536,4.676767437226822,26113.64444576148,0.008430353579801824,0.26318947834882944,0.5484186491989054,0.47990614238461743,0.20833333333333334,284,38300.00830155243,1.4666665306369722,False,nan,0.988384278610584,0.12686035084742242,0.00020999140483340912,0.06290029203271752,8.436945286651991e-05,7.256417688950023e-12,27884229
245,latin_hypercube,joint,33.0,vd_matched_transport,rutherford,30.0,30.0,4607378927.866015,26.38605545076963,6.980741021110502,337.8242048751756,0.06070000195361138,1.2952229041480436,1.2039593908621906,1.0758028169210063,0.20833333333333334,284,367.8318022314144,1.08882607262356,False,nan,0.9996086463618147,14.034253310210772,0.01308668674886758,11.563777839489838,0.005842796763618478,1.2745360322696797e-13,3751395
246,latin_hypercube,joint,34.0,vd_matched_transport,rutherford,30.0,30.0,1329674503.6287916,25.637513204793017,6.409156476656941,89780.07049735737,0.019483729856560685,0.7408909542447852,0.7575363841172091,0.9780268905607464,0.20833333333333334,261,5159794.838218757,57.471494616064405,False,nan,0.9790984304710862,0.08324182371027122,0.0016840386751854263,0.040323251030153516,0.0007066457174030808,1.4854784069484595e-12,9862163
247,latin_hypercube,joint,35.0,vd_matched_transport,rutherford,30.0,30.0,307346769.01869756,28.064181290205518,8.59545751168109,1867.9413667295266,0.03836629186951752,0.6361787309545632,0.7177427464720567,0.8863603764462857,0.20833333333333334,234,2147.8099509306007,1.1498272853666067,False,nan,0.9982393619771575,13.380840664440573,0.013382227168199071,10.919441148817599,0.005979628630829369,1.794120407794253e-13,1853639
248,latin_hypercube,joint,36.0,vd_matched_transport,rutherford,30.0,30.0,1033564496.1575968,26.59508264858296,7.050260241685844,131.95918141617133,0.005031905707675859,0.4937278329369056,0.34226226201840093,1.4425424235359068,0.20833333333333334,257,137.0469191374858,1.038555390134384,False,nan,0.999584586588791,22.944520519295057,0.0005853991362515462,21.19222538816043,0.00023981875725023494,8.806289031326742e-13,7200616
249,latin_hypercube,joint,37.0,vd_matched_transport,rutherford,30.0,30.0,9548965411.682337,29.169930051195397,8.647997511309342,222.36340920579767,0.005363285769469234,0.6098220543399528,0.2345589136309174,2.599867320751317,0.20833333333333334,298,243.2790429407857,1.0940605912172834,False,nan,0.9996921744254478,12.788517771300171,6.5071072081705075e-06,10.342721950136806,2.495438854282842e-06,1.07757358591698e-10,159082707
250,latin_hypercube,joint,38.0,vd_matched_transport,rutherford,30.0,30.0,5167149496.439302,18.683734276842998,10.24362197505718,6591.744735342204,0.03330456372973718,1.5479290311042881,0.9488466281024796,1.631379598407663,0.20833333333333334,286,7268.33932943826,1.1026427177115092,False,nan,0.9939079620529461,1.368810763976048,0.005408881940851547,0.8131562216614746,0.0023443098301631133,4.289901767151605e-13,3792701
251,latin_hypercube,joint,39.0,vd_matched_transport,rutherford,30.0,30.0,196514665.308962,23.88844298878847,9.424653339692771,251.35932048995846,0.0617617040808209,1.1498596272602186,0.9694658020870283,1.186075491043465,0.20833333333333334,226,259.8905651879437,1.0339404350765902,False,nan,0.9992783041876808,22.22112642269648,0.053114549888991114,20.35124792447393,0.025152119939150147,3.6415315207705135e-14,458615
252,latin_hypercube,joint,40.0,vd_matched_transport,rutherford,30.0,30.0,146002002.5042165,16.23740369143555,9.274991767598284,67794.19877083761,0.0688800051573276,1.4213830724552465,1.7037278492971766,0.8342782405309609,0.20833333333333334,220,1136975.6550829457,16.770987425136852,False,nan,0.9865310507122812,1.6907477767814538,0.2440368972786457,1.0262145483796712,0.12600614847217534,2.042810365310288e-14,228923
253,latin_hypercube,joint,41.0,vd_matched_transport,rutherford,30.0,30.0,424814479.89187706,21.259789892640242,9.725149008647378,3069.4460847779123,0.05764919752362973,1.6516916355778817,1.1030547668926498,1.497379536494606,0.20833333333333334,240,3600.5150214119476,1.1730178416450212,False,nan,0.998263597148213,10.847356381101566,0.0876147071608257,8.502649069494709,0.042557179745588807,2.4868995751603507e-14,333624
254,latin_hypercube,joint,42.0,vd_matched_transport,rutherford,30.0,30.0,185782787.6727507,28.160034817867967,5.425839990495229,161.91120980443264,0.013447145192956589,1.42469883477013,0.6501470706272205,2.191348541178031,0.20833333333333334,225,166.51620436905216,1.0284414807979123,False,nan,0.9995024811015049,24.447332051967607,0.023373056572709758,22.97435458848544,0.010671847109033286,2.398081733190338e-14,798361
255,latin_hypercube,joint,43.0,vd_matched_transport,rutherford,30.0,30.0,3909295668.763564,22.6256655678839,7.857159415725045,192.5502387002521,0.008202974527285497,1.4519473359074047,0.4394404833985507,3.3040818740192415,0.20833333333333334,281,208.06661549584385,1.0805835240731458,False,nan,0.9997719516741955,19.07816323159747,0.00010506497397365528,16.820864215627044,4.173462333606763e-05,7.408296198718745e-12,24614215
256,latin_hypercube,joint,44.0,vd_matched_transport,rutherford,30.0,30.0,2523823204.4462113,27.495120089362075,7.536366152640133,10235.377574678696,0.009654933148963957,0.6511374249085298,0.3807015973071095,1.7103616835714546,0.20833333333333334,273,13713.738467963352,1.3398370864099605,False,nan,0.9942863199985198,0.9046148830870104,0.00018973604263394057,0.5168395876475445,7.609810422786225e-05,9.797496147712081e-12,26145769
257,latin_hypercube,joint,45.0,vd_matched_transport,rutherford,30.0,30.0,495956440.4739831,26.143033001686653,5.162041317581045,22394.02693309123,0.007539754154370641,0.5208837949094722,0.5502366345146876,0.9466541524791333,0.20833333333333334,243,32094.690668155316,1.43318085505781,False,nan,0.9888961187240566,1.4003859723653185,0.004488193943286793,0.833800018913252,0.001934296125472275,1.1057821325266559e-13,2616669
258,latin_hypercube,joint,46.0,vd_matched_transport,rutherford,30.0,30.0,6786491900.717426,24.47383384594516,8.148274223646855,48873.38797002918,0.05100367158881352,0.8855806876942346,1.1161423739657987,0.7934298601599108,0.20833333333333334,291,60547.500203558455,1.2388643946821987,False,nan,0.9707995078638045,0.042116091909904486,0.006283839971867964,0.01972716153424552,0.0027363366053441674,1.120881165661558e-12,8827365
259,latin_hypercube,joint,47.0,vd_matched_transport,rutherford,30.0,30.0,5256307022.907926,28.97517152017864,10.696437068375301,18066.930255091775,0.023919209960850035,1.0943562537894043,0.38928235779951215,2.8112146154669015,0.20833333333333334,287,25491.581418282476,1.4109525557668119,False,nan,0.9929877052433379,0.19600427021400255,3.547756499062171e-05,0.09977555674299717,1.3875766698451153e-05,4.7979398232200765e-11,44019463
260,latin_hypercube,joint,48.0,vd_matched_transport,rutherford,30.0,30.0,966157313.6495942,22.873107326009148,5.097834719231581,189.02400686701475,0.005694743231226976,0.3028171196392691,0.6199990540439174,0.48841545428844985,0.20833333333333334,255,195.22310459005305,1.0327952931788162,False,nan,0.9992705969501008,23.53060928191199,0.0019230285965652061,21.881567299794632,0.000809631632501623,4.556355293061642e-13,4288715
261,latin_hypercube,joint,49.0,vd_matched_transport,rutherford,30.0,30.0,1413544973.1163852,25.32870649736666,5.756657831815194,710.1977222022729,0.017298079620604517,1.3245881577426883,0.8177699094574423,1.6197565383904864,0.20833333333333334,262,776.799937914284,1.0937798216326045,False,nan,0.9992314800947404,14.615361041286086,0.0027615693583942997,12.14393796514871,0.00117381446704419,1.3722356584366935e-13,2739595
262,latin_hypercube,joint,50.0,vd_matched_transport,rutherford,30.0,30.0,8183790324.966359,16.984272998611665,10.053446086238012,4627.03323845578,0.006557880285269896,0.43534053473941237,0.43524568536531383,1.0002179214574383,0.20833333333333334,295,5118.358701302098,1.1061858511762697,False,nan,0.9939643042844347,1.616210202377354,4.47407955129437e-05,0.9763916443802296,1.7553035713787738e-05,2.2212454098280432e-11,36924519
263,latin_hypercube,joint,51.0,vd_matched_transport,rutherford,30.0,30.0,8994073190.742374,20.197243492110662,7.283077231030182,466.4605919394518,0.017937151741511902,1.0055029117100585,0.8775862363621828,1.1457596644611505,0.20833333333333334,297,504.4136664499874,1.0813639462076188,False,nan,0.9993559751593611,10.718427203415951,0.0018660287309559772,8.383190779551413,0.0007850327489597682,1.7612578062653483e-12,8670622
264,latin_hypercube,joint,52.0,vd_matched_transport,rutherford,30.0,30.0,2861576085.2091026,27.713627267163435,4.557730801099044,103.64113284136722,0.007991552446946971,0.9447842208083518,0.6087763544581467,1.5519397458353577,0.20833333333333334,275,110.36973993053847,1.0649221684933725,False,nan,0.9998226224021854,22.63878296136591,0.00034818110037971174,20.83547058964801,0.00014117992315080912,3.219646771412954e-12,14244944
265,latin_hypercube,joint,53.0,vd_matched_transport,rutherford,30.0,30.0,6400033223.363182,27.152359879412884,4.820072340607635,2415.763337966562,0.010690023086095115,0.5647190974699453,0.6900731960073951,0.8183466634224893,0.20833333333333334,290,2625.797991665741,1.0869433898586989,False,nan,0.9964064980437001,2.4586148661902523,0.0017337408743677014,1.5548216931404244,0.0007280298035367271,8.388845174067683e-13,10509567
266,latin_hypercube,joint,54.0,vd_matched_transport,rutherford,30.0,30.0,2677266821.0159945,17.727048529941154,6.023703011648516,118.54505284302822,0.014423729720082384,0.34993809095010886,1.1648337367247341,0.30041891809732496,0.20833333333333334,274,123.97530875760566,1.0458075287356607,False,nan,0.9996684935719299,24.011117106828525,0.009536741807912495,22.452127480609278,0.004210418721264412,5.861977570020827e-14,2438680
267,latin_hypercube,joint,55.0,vd_matched_transport,rutherford,30.0,30.0,213382668.31095725,17.20155161260713,7.952930142634812,896.4629185858363,0.005606873507446464,1.6002695908768687,0.5522381114910151,2.897789119545229,0.20833333333333334,227,947.9379442577348,1.0574201393105027,False,nan,0.998656056920467,21.534194453007466,0.010039246228428876,19.562620197210688,0.004440132957560272,3.019806626980426e-14,488770
268,latin_hypercube,joint,56.0,vd_matched_transport,rutherford,30.0,30.0,4149602278.296378,29.976472349156353,9.770111832743778,10405.124238480943,0.026632664355171528,1.2715879804594599,0.44229974095522334,2.874946247341778,0.20833333333333334,282,13459.906568121745,1.2935844166418886,False,nan,0.995545673298367,0.5108070030484695,9.855243160204727e-05,0.2781984193320718,3.910895569119023e-05,4.135713993491663e-11,19146494
269,latin_hypercube,joint,57.0,vd_matched_transport,rutherford,30.0,30.0,2094694929.1385748,22.359290343318172,10.584404783206537,35629.22814420115,0.00721667838727271,1.6937901813265581,0.2882553165321564,5.876006734944668,0.20833333333333334,270,5810774.142554341,163.0900933086892,False,nan,0.9831249820431183,0.25615532926538853,0.0001925202494196748,0.13269233497732527,7.723403865385765e-05,2.4948931809376518e-12,13765876
270,latin_hypercube,joint,58.0,vd_matched_transport,rutherford,30.0,30.0,915829176.116028,26.8374356259621,10.956875608884282,76227.02740580199,0.038266009122837966,1.0499821691859914,0.5675135279820419,1.8501447409007252,0.20833333333333334,254,6961509.948478519,91.32600581967134,False,nan,0.9794102563836274,0.14545320474294027,0.0015828500952224482,0.07269930895928559,0.0006631674261944355,4.511946372076636e-13,8232152
271,latin_hypercube,joint,59.0,vd_matched_transport,rutherford,30.0,30.0,811222984.4207741,21.680144057364267,5.691395415031782,21781.725793612957,0.010940289796213216,0.9644909478827778,0.7960023074244068,1.2116685327251664,0.20833333333333334,252,40332.23485795028,1.8516546962397662,False,nan,0.9921679544801584,1.2102258973833644,0.004002457715898622,0.7103645547661593,0.0017191435350151854,9.241496456979803e-13,3398354
272,latin_hypercube,joint,60.0,vd_matched_transport,rutherford,30.0,30.0,3343372104.003628,23.599137000762532,9.056748358665686,13409.05824822093,0.02827938389710879,1.5720029633945847,0.7113744680252442,2.2098107734431647,0.20833333333333334,278,16464.26233061719,1.2278462831497965,False,nan,0.9936474950592362,0.602451191712024,0.006234711883897417,0.33246250660330157,0.0027142680520729607,4.813927034774679e-13,3788038
273,latin_hypercube,joint,61.0,vd_matched_transport,rutherford,30.0,30.0,587246984.97561,28.40907626036891,5.974631222818911,861.165012368047,0.03658888862592026,1.5383144911800795,1.0517849045810552,1.4625751752853096,0.20833333333333334,246,943.5514586526206,1.0956685944056481,False,nan,0.9991560570289947,16.110247902975857,0.08187487804090449,13.666990823284708,0.039626442358957174,2.353672812205332e-14,583564
274,latin_hypercube,joint,62.0,vd_matched_transport,rutherford,30.0,30.0,329904117.09611917,23.333510980919435,5.274739199303883,2618.7048779265697,0.011823398828005068,0.7001652887223236,0.818770592991053,0.8551422030981205,0.20833333333333334,235,2970.0761483069505,1.1341774987101978,False,nan,0.9973559160142382,12.833762604342635,0.014971635056761351,10.386526184289496,0.006717710037621071,1.4521717162097048e-13,1232680
275,latin_hypercube,joint,63.0,vd_matched_transport,rutherford,30.0,30.0,1876143393.228209,21.824938209599097,11.527472581861566,5759.670552065668,0.03148383213797387,1.090006071506341,0.6338615122990519,1.7196281054402986,0.20833333333333334,268,7027.785661324425,1.2201714660231662,False,nan,0.9965948757310438,2.864511928763047,0.0007467005366579628,1.8443404350607802,0.00030747445354091263,8.354206215699378e-12,6176891
276,main_effect,baseline,0.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4701314950984624,2.658830588957256,0.20833333333333334,256,13313620.188573474,133.13620188573475,True,1.49,0.9849146833897682,2.035004745489763,0.10095894360749912,1.2598905206606388,0.04941737163125208,1.3855583347321954e-12,11617855
277,main_effect,halo_mass_msun,100000000.0,vd_high_transport,rutherford,30.0,100.0,100000000.0,30.0,8.0,100000.0,0.02,1.25,0.4460527007069999,2.802359447703673,0.20833333333333334,213,182241.4944912215,1.822414944912215,False,nan,0.9778328612226042,8.667617222529733,1.0359611303653078,6.530842982473477,0.5992299983097474,3.8191672047105385e-14,592790
278,main_effect,halo_mass_msun,300000000.0,vd_high_transport,rutherford,30.0,100.0,300000000.0,30.0,8.0,100000.0,0.02,1.25,0.4635165422742499,2.6967753812342035,0.20833333333333334,234,5189902.525708481,51.89902525708481,False,nan,0.9862025903820627,4.6960042337046906,0.3331327955030893,3.222295057572316,0.17573162975423995,2.2737367544323206e-13,2366368
279,main_effect,halo_mass_msun,3000000000.0,vd_high_transport,rutherford,30.0,100.0,3000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4720741072366319,2.647889347960838,0.20833333333333334,276,28327196.25435678,283.2719625435678,True,1.08,0.9842007936857952,0.831660925692356,0.03366730740807068,0.4716300437169716,0.015611783451576886,1.9893420244443405e-11,49153669
280,main_effect,halo_mass_msun,10000000000.0,vd_high_transport,rutherford,30.0,100.0,10000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4727597322421786,2.6440492172875416,0.20833333333333334,299,60277290.434222706,602.7729043422271,True,0.99,0.9840572871499375,0.2768274540500436,0.008165428583939352,0.14415668081123437,0.003586104843028991,1.4763745781465332e-10,228023859
281,main_effect,halo_redshift,15.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,15.0,8.0,100000.0,0.02,1.25,1.2676008115224375,0.9861148625320788,0.20833333333333334,256,5639218.748915284,56.39218748915284,False,nan,0.9926243028057441,4.107881677345779,0.1694990350459752,2.7680740864407225,0.08550455179927412,7.140954494389007e-13,2315833
282,main_effect,halo_redshift,20.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,20.0,8.0,100000.0,0.02,1.25,0.843136347834023,1.4825597345093593,0.20833333333333334,256,9058010.69863247,90.5801069863247,False,nan,0.9885994097706876,3.1184944895549784,0.1312398135468265,2.0286872677011494,0.06519985136563147,2.0481394358284888e-12,4708320
283,main_effect,halo_redshift,25.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,25.0,8.0,100000.0,0.02,1.25,0.6120555640759183,2.042298237885069,0.20833333333333334,256,11476712.815759782,114.76712815759782,True,1.74,0.9864218528725471,2.4789202328637803,0.11575918066835911,1.5691497084507866,0.057096251172576454,1.0231815394945443e-12,7847748
284,main_effect,halo_concentration,4.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,4.0,100000.0,0.02,1.25,1.0483807455636656,1.192314915444134,0.20833333333333334,256,4552937.54192832,45.529375419283205,False,nan,0.9913203260268845,2.0366498961359643,0.09980252653865443,1.2610206726812345,0.04882039997714148,2.922107000813412e-13,5353473
285,main_effect,halo_concentration,6.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,6.0,100000.0,0.02,1.25,0.6609746672043245,1.8911466082157615,0.20833333333333334,256,10366888.80470177,103.6688880470177,True,1.94,0.9879982368131813,2.0358947130147893,0.09124221420415328,1.2605018770515026,0.04441576081871786,1.8118839761882555e-12,9004388
